Language,Algorithm,Matrix Size,Time,L1 DCM,L2 DCM
cpp,1,60,0.000166,4250,3119
cpp,1,100,0.000982,127990,10610
cpp,1,140,0.002923,356240,80858
cpp,1,180,0.006352,768558,916787
cpp,1,220,0.01141,1430634,1725619
cpp,1,260,0.019606,2295818,3252814
cpp,1,300,0.030634,4064275,5166606
py,1,60,0.039782588,,
py,1,100,0.255816071,,
py,1,140,0.695190386,,
py,1,180,1.604886367,,
py,1,220,2.0391127919999996,,
py,1,260,3.510009393,,
py,1,300,5.177294055000001,,
